Benefit per order,Sales per customer,Latitude,Longitude,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Product Price,Product Status,is_holiday_window,is_weekend_order,Shipping_mode_risk,customer_total_orders,customer_late_rate,customer_avg_delay_gap,Price Tier,Market_encoded,Order Region_encoded,Customer Segment_encoded,Department Name_encoded,Shipping Mode_encoded,Type_encoded,Order Status_encoded
0.017859887,0.021192413,-0.041024026,0.06426367,-0.014851145,0.0189383,0.005215974,0.0007469918,0.00772986,-0.006062607,-0.016534092,-0.015116611,0.0047740927,0.0,0.0013976558,0.016309965,0.8878439,-0.18828991,7.041483,0.27967024,0.0,-0.00847631,-0.024006296,-0.026384257,-0.02018527,0.12351439,-0.0026912037,0.092819944
-0.0068739825,-0.028822452,-0.06797519,0.059552055,0.010237466,-0.029068349,0.02417342,-0.025361542,0.016269946,0.010927699,0.003195771,-0.0071848696,0.00015292334,0.0,0.001299824,0.01984627,0.8378897,-0.15580495,6.99656,0.433745,0.0,0.01771249,-0.03946707,-0.0062246374,0.013629904,0.13173789,-0.008062786,0.10042784
0.050995633,0.018297592,-0.049633663,0.05299217,-0.009876591,0.020378139,0.0018065379,0.011152723,-0.008834498,-0.002563659,-0.021999998,0.009118156,-0.014130865,0.0,-0.0018886953,0.034112204,0.8692433,-0.19677071,7.02936,0.286298,0.0,-0.008095989,-0.03612205,-0.001895758,-0.021658361,0.12974857,-0.002614325,0.09254537
-0.051712584,0.0094029615,-0.043438736,0.026010238,0.00025488285,0.0065667997,-0.0018602284,-0.109230004,-0.016174888,0.003017656,-0.01043275,0.012690431,0.0032778902,0.0,0.007649547,0.009374392,1.2258836,0.068719365,0.47848117,0.023754613,0.0,-0.0026830204,0.07027521,-0.0070558353,0.0017310895,0.20709318,-0.012925152,0.13275205
0.0042033657,0.051931225,-0.03186242,0.017980924,-0.018879,0.0013474374,-0.0065178163,-0.028344652,-0.016226294,-0.048396613,-0.011800677,-0.01834329,0.0051324475,0.0,0.0070493664,0.008732041,1.2532128,0.06675723,0.45754865,0.08070993,0.0,-0.0048282845,0.065680504,-0.0028563417,0.0019534824,0.2049794,-0.010094166,0.12096359
0.0034107198,0.05227094,-0.0035686814,-0.010430521,-0.016625335,0.0024736768,-0.0063897115,0.032663666,-0.005700878,-0.046961736,-0.0100837955,0.002662548,0.0047197095,0.0,0.006968413,0.0093481485,1.2583866,0.08521345,0.43493754,0.16291565,0.0,-0.005750402,0.06812842,-0.0031730006,0.0020269046,0.2054703,-0.009857508,0.109049775
-0.014502505,-0.011217736,0.013058923,0.00091369863,-0.025763877,0.007225213,0.029683651,0.012359369,0.0026909953,-0.0015945978,-0.008907226,-0.005698306,0.0015687108,0.0,-0.003065851,0.006373824,-0.68198097,-0.003652874,-0.85126895,-0.15140414,0.0,-0.0050971927,-0.027137173,-0.005563039,-0.0031908902,-0.12706466,0.006630756,0.08886989
0.13483441,0.003349009,0.011228357,-0.028440045,0.0066715665,0.016199507,-0.0024013233,-0.054366365,-0.02200353,0.005423441,-0.004233761,-0.000899602,-0.0041890247,0.0,0.000873543,0.0054214085,-0.68208385,-0.02754348,-0.873295,-0.13069369,0.0,-0.0039687715,-0.027288677,-0.0030567572,-0.0038406546,-0.12948495,0.007454296,0.09662383
0.011419816,0.018812196,0.0068664765,0.0013009033,-0.01795805,0.001664028,-0.0004194493,-0.0051614246,0.0024580176,0.0023057223,-0.00047343347,-0.02820245,-0.0025527119,0.0,-0.0026472597,0.004873295,-0.68216884,-0.0032991653,-0.87177795,-0.122028746,0.0,-0.0028581724,-0.02792526,-0.005644686,-0.0013530717,-0.13048638,0.0035225013,0.099849656
-0.07113402,-0.002179875,0.0033094604,0.0010602378,-0.02756227,-0.0009735483,0.026809566,0.001160556,-0.002587776,-0.00010372595,-0.006404699,-0.0074666035,-0.0010105218,0.0,-0.00286621,0.009056056,-0.6832447,0.0025923615,-0.86138,-0.1615395,0.0,0.0024321976,-0.023672588,-0.005330018,-0.0032760168,-0.12871216,0.006343106,0.08893892
-0.06820292,-0.0053300825,-0.0024671396,0.007509615,-0.019157248,0.0007476107,0.02844345,0.001848557,0.00038263644,0.0008936491,-0.008838003,-0.0065599927,0.0012747528,0.0,-0.0030748649,0.002954527,-0.6823989,-0.00035584025,-0.8316064,-0.16347028,0.0,-0.0057132025,-0.02630835,-0.0075191087,-0.0032094952,-0.12698641,0.0014761117,0.08741485
-0.038736563,0.0115068965,-0.04918885,0.013502895,-0.011709146,0.003523117,0.012320004,0.0050651603,0.011093566,0.0060413633,-0.006406944,-0.00577627,-0.0046975026,0.0,-0.005405148,-0.014113569,-0.6049317,-0.004483335,0.91165876,0.13288702,0.0,0.023852179,0.03630221,0.011634806,0.010864953,-0.098326735,-0.0018041788,0.17223704
0.01598577,-0.059141435,0.05325063,0.044305976,-0.005110366,0.011921312,0.0033729342,-0.00944018,0.005933826,0.004157659,-0.0023560193,-0.012873495,0.0010300075,0.0,0.000585199,0.0037421677,-0.62486094,-0.00408119,0.58191615,0.045897923,0.0,-0.013080292,0.10272745,0.0043169972,0.0007703262,-0.122340135,0.021156032,0.14271292
0.07887632,-0.008810489,-0.0547188,-0.025690451,-0.043209236,0.014370381,0.010672731,-0.016370729,-0.005969857,0.0031576338,-0.048508864,0.052672777,3.445184e-05,0.0,0.0028531244,-0.007025818,7.183196,-0.04989359,-0.8343404,0.031816337,0.0,0.010740038,-0.07960866,-0.01874578,-0.0012326632,1.0138744,0.22062615,0.6076433
-0.019406833,-0.0068534026,-0.034097705,-0.067985065,-0.010680608,0.0037538293,-0.0047932277,-0.014127659,0.0012912338,0.0026938522,0.0035261712,-0.0021112764,-0.0036500834,0.0,0.0039394223,0.004900993,7.232083,-0.04207191,-0.85387015,0.016761163,0.0,0.002046664,-0.09923734,-0.022837983,-0.0004714431,1.0430249,0.22234246,0.599241
-0.0031206603,0.041840468,-0.10999908,-0.06731894,-0.0018480693,0.018319467,-0.0007089369,0.0015031807,0.0008224995,-0.047279533,0.006216809,0.008647391,-0.0024094244,0.0,-0.0045512454,-0.0072411634,4.1355443,-0.024269931,4.6112456,-0.026831988,0.0,-0.030871822,0.06721566,0.0006534769,7.781666e-05,0.69003725,0.128239,0.18155889
-0.027451608,-0.008602526,-0.11344099,-0.112963654,-0.00021522364,0.012783481,0.006885031,-0.0024930583,0.011191309,-0.00077154284,0.017591208,-0.007153501,-0.0027526547,0.0,-0.00077712664,-0.0051828944,4.159205,0.004907248,4.602411,-0.008013005,0.0,-0.028471608,0.05806418,0.009030212,-0.006580644,0.6968278,0.131212,0.20036088
-0.0078434,-0.013847434,-0.12338288,-0.066422656,-0.00044066575,-0.002132783,0.0018404892,-0.013624333,-0.010914939,-0.0019476347,0.003914173,0.0075126276,-0.002928804,0.0,-0.0041012755,-0.0073549966,4.141817,-0.042325553,4.5886497,-0.06579377,0.0,-0.030140739,0.045233488,-0.0024322586,0.0014728829,0.66119003,0.12858677,0.19485284
0.0295998,-0.0016503931,-0.03737152,0.0057845484,-0.020782335,0.052277397,0.009638121,-0.029272545,0.0002628743,0.0039458936,0.0015175072,0.00074511534,-0.0014409752,0.0,0.002365267,0.003240728,7.1010175,-0.009199259,-0.21684718,0.15574117,0.0,0.007755,-0.02295549,-0.027242508,-0.00036101596,1.2413952,0.19206268,0.6057801
0.015565849,-0.007632418,-0.03016141,0.0031067135,-0.04667347,0.046103664,0.009155452,-0.02325201,-0.0035640784,-0.012733033,-0.008658276,-0.0184221,-0.003724431,0.0,0.0025659916,0.0040294062,7.1012626,-0.0073920093,-0.21069272,0.15288368,0.0,0.010759858,-0.02509024,-0.027618205,0.022355892,1.2418909,0.18197969,0.5974713
0.0013853009,-0.0072824787,-0.03151039,-0.01111919,0.03383844,-0.04018478,0.003720526,0.0025704969,-0.0012494943,0.0119490335,-0.0031707287,-0.0013008254,0.0010501585,0.0,0.0024320302,0.0025506278,7.0784497,-0.0067389393,-0.27303436,0.14083995,0.0,0.006136832,-0.034826074,-0.027644409,0.0046172235,1.1871465,0.17724933,0.6020398
0.017870087,-0.0043402635,-0.026838649,-0.009182882,-0.007774846,0.0030942862,0.012040745,-0.0009370411,0.0006467211,0.011639582,0.013872533,-0.00057057734,-0.00062344654,0.0,0.0025011236,0.0028002872,7.1036277,0.0023331463,-0.25889513,0.13972871,0.0,0.0065849284,-0.03106591,-0.028112145,0.0006266935,1.20031,0.19209602,0.59594184
0.034935378,0.05364726,0.008991529,0.13487753,-0.01930925,0.018384032,-0.0066766976,-0.010361218,0.0064954506,-0.022654273,0.004518582,-0.007867791,-0.0014770031,0.0,-0.0029275387,0.00685485,6.7763176,-0.024904234,0.5963123,0.0055069104,0.0,0.0016876132,0.13091117,0.015003933,0.00053837354,1.1173091,0.1273857,0.5552035
0.049116217,-0.002594332,0.0096776,0.114813775,-0.047306407,0.0023030618,0.00039928558,0.009936751,0.0044154236,-3.0666022e-05,0.0038932387,-0.011711788,-0.00092236116,0.0,-0.0031859975,0.008331047,6.7684727,-0.024419077,0.63350457,0.036232222,0.0,0.0030155464,0.13251618,0.014706135,0.00040257303,1.1661052,0.12681906,0.55265373
-0.019624965,0.011931204,-0.012669997,0.020836804,-0.013469542,0.05961712,0.012486642,0.0014528946,0.0031256936,0.009057705,0.0036984542,-0.0014050952,-0.00039029203,0.0,0.0012084563,0.019734353,-0.6586909,-0.00074221997,-0.4366389,-0.05042125,0.0,-0.0072083413,-0.03330582,0.007296078,-0.0004002948,-0.121102676,0.009172553,0.091704406
-0.0069802143,-0.00011808824,-0.015479358,-0.0011798993,-0.037449032,0.0029258083,-0.011420978,0.0025610914,-0.0060699866,0.0066272323,-0.0027513679,-0.011967796,0.0033423689,0.0,0.0013107858,0.020764913,-0.66276366,-0.0040533342,-0.4396165,-0.06001926,0.0,-0.0069379252,-0.03981658,0.007759854,-0.0036262725,-0.11935053,0.017572325,0.08496015
0.04874234,-0.008206577,0.007894404,0.017979743,0.06209427,-0.004783047,0.0023379915,-0.015000077,0.020286063,-0.0017566581,-0.0067796875,-0.004363112,-0.00022999491,0.0,0.0011596208,0.019114362,-0.6619046,0.0036696827,-0.4292138,-0.054743707,0.0,-0.013123624,-0.04005951,0.005314678,0.035965726,-0.11748806,0.008017326,0.08933103
-0.015167853,-0.0016648066,-0.034986652,0.039198563,-0.0027460111,0.002613124,-0.0074555157,-0.0081749605,0.0016891897,0.0007390812,0.0033615911,-0.0031381305,-0.004209343,0.0,0.0012364157,0.018565966,-0.6610093,0.005774201,-0.42803323,-0.05192448,0.0,-0.009156518,-0.033157654,0.0078174025,0.004199914,-0.11659382,0.0076987566,0.0946939
-0.0017239859,0.05560058,0.028489655,0.016751356,-0.027453551,0.008590445,-0.012741198,0.028241113,-0.00072096,-0.04173307,0.0017511863,0.007771459,-0.004392471,0.0,0.00056852354,0.010144226,-0.6415976,-0.019826233,0.5920485,-0.0142450975,0.0,-0.0013513258,0.06561065,0.0061329277,-0.0063596223,-0.12513788,-0.0015085888,0.06710024
0.0021163868,-0.0037915811,-0.011774819,-0.025867214,-0.013178169,0.004563676,0.007706776,-0.0027423021,0.002353954,0.00196923,0.006878035,0.0022007646,0.0035703112,0.0,0.0023492947,-0.004270923,-0.6707481,0.004482186,-0.30300957,-0.011687598,0.0,-0.0058701653,-0.07363963,-0.0050872853,0.00046175916,-0.1484185,-0.012642722,0.100533195
-0.07603411,0.017143637,-0.02421885,-0.03321646,-0.020456646,-0.0028142764,0.046307873,3.3485238e-05,-0.0013983259,0.019639106,0.0005189744,-0.04067221,0.00028765417,0.0,0.0017436646,-0.0047007063,-0.66680145,-0.003966868,-0.34483838,-0.007761179,0.0,-0.0026942664,-0.041484203,-0.0047229943,-0.0046520927,-0.14917196,-0.010847341,0.098512046
0.018946022,0.038983677,0.032043934,-0.043165367,0.0059007243,-0.0077603487,0.0067744795,-0.014443543,0.009011189,0.0027613372,0.0018462063,-0.0014557731,-5.3821864e-06,0.0,0.007090434,0.014035857,-0.73376036,0.025866095,-0.54884356,-0.2435272,0.0,0.027839642,-0.100423805,0.0033473724,-0.00018164836,-0.13654643,0.01290814,0.098687224
0.011450954,-0.14644569,0.016668184,-0.0886925,-0.01856264,0.013803831,0.036979258,-0.065435596,0.010487129,0.021747833,-0.031866074,-0.000557032,0.003743676,0.0,-0.00024938065,0.014254906,-0.73923767,0.025626708,-0.56528413,-0.23866855,0.0,0.033608176,-0.11376804,0.016856631,-0.0032427425,-0.1393676,0.006037212,0.08875756
0.0035653615,0.057341058,0.008476837,-0.04550995,-0.0541765,0.0033857732,0.011044074,-0.0031328518,0.005916844,-0.041844316,-0.005508637,0.0018425046,-0.0020980423,0.0,0.0076710125,0.0073377215,-0.7419322,-0.00066739955,-0.54135555,-0.24456657,0.0,0.026128078,-0.10128888,0.0043940386,0.0088212555,-0.14285634,0.013321085,0.09529165
-0.023376578,0.021460744,0.003343375,-0.039160006,-0.002718472,-0.036424115,0.0093171215,-0.03173134,0.0058893096,0.0020652362,-0.0047113732,-0.0032527705,-0.00033255905,0.0,0.007065706,0.0073089614,-0.7361278,0.021402476,-0.5469153,-0.23896465,0.0,0.025833927,-0.102520406,0.0033029483,0.011737512,-0.14195354,0.013920694,0.09737421
-0.010217325,0.07423977,0.030241884,-0.06951039,-0.04903644,0.008670789,-0.0036735076,-0.011791027,0.0049422886,-0.042135224,0.0053656455,-0.00080073,0.0017453431,0.0,0.006685659,0.01745635,-0.7451097,0.01737447,-0.5535842,-0.20205529,0.0,0.029034324,-0.14120665,0.004867855,-0.001571724,-0.13951522,0.01324266,0.10184633
0.057898298,0.08060494,-0.07419558,-0.06998851,-0.070456415,-0.022084849,-0.02237146,-0.29660806,-0.007674167,0.0039036681,0.0015730392,-0.022280386,-0.003364097,0.0,-0.009257118,0.0123174945,-0.70151275,-0.381127,-5.5608096,-0.36744478,0.0,-0.05031416,-0.12410865,-0.011559365,0.018830562,-0.1271646,0.002413744,0.008106959
0.018155972,-0.0047347783,-0.023261422,-0.043773968,0.0038850587,-0.030474389,0.019246861,-0.021181522,0.020849936,-0.026407897,-0.0027199013,-0.008545845,0.0022030466,0.0,-0.003869642,0.016444417,-0.7109197,-0.33073315,-5.5178466,-0.30035263,0.0,-0.03312166,-0.1166701,1.2939185e-05,0.032840263,-0.123968124,0.008478009,0.039099794
0.04498818,-0.026092658,-0.03274834,-0.056463264,-0.039757222,-0.0150383385,0.010888985,-0.015225196,0.0014302011,0.0038313202,-0.04035887,-0.019507892,0.009095835,0.0,-0.002131083,0.012381899,-0.70775753,-0.3683914,-5.480248,-0.31473932,0.0,-0.007355157,-0.11338837,-0.025682975,0.0010881019,-0.12958217,0.008301816,0.06388856
-0.05566675,-0.033539165,0.0022761915,-0.031037511,-0.008105887,-0.010308687,0.037726395,-0.016188439,-0.0018084603,0.0007035248,-0.019528745,-0.008002946,0.002526032,0.0,-0.0010049476,0.000338839,-0.65700793,0.019572722,-0.5644874,-0.007502904,0.0,0.019379992,0.0064696213,0.0061127674,-0.0010945814,-0.102356315,-0.010891551,0.091908045
0.013266384,-0.002120469,0.0126129445,0.0011029446,-0.02016177,0.0003231012,-0.0076384065,0.0026770185,0.00012046109,-0.00023616978,-0.001956573,0.0019388944,0.0008154664,0.0,-0.00030638961,0.0012830453,-0.6575528,0.012240797,-0.5687277,-0.023344284,0.0,0.010725066,0.0028910364,0.0076869996,8.194434e-05,-0.10588157,0.0014812984,0.11520522
0.017075134,-0.008764306,0.020148853,0.011567749,-0.001883952,0.0024449662,0.0021727718,-0.0011462527,0.0020185579,0.00040257504,-0.003631287,0.0055616074,-0.0019553595,0.0,-0.0009003307,0.0023717855,-0.6572885,0.0078822095,-0.5774783,-0.015741361,0.0,0.009469963,-0.0016013165,0.0067739696,5.672418e-05,-0.10288736,0.0011128288,0.11196122
0.001868915,0.061275683,0.042095758,0.010073954,0.012888367,-0.008876293,0.006748178,0.003454786,0.0007290431,0.012686845,2.1261221e-05,-0.0022118818,-0.0014017076,0.0,-0.0005112104,0.0018723634,-0.65721893,0.0108248675,-0.5708994,-0.017143767,0.0,0.014600538,0.0041911122,0.0060995515,-0.000358122,-0.10431016,0.0016804975,0.11334956
-0.013687774,0.06232332,-0.0072341417,-0.012640208,-0.02424775,-0.001510295,-0.011703821,-0.0029491095,-0.001749915,-0.057800137,0.003068841,-0.0008695512,-0.004128613,0.0,-0.0008639211,-0.0009811403,-0.6555606,0.014388539,-0.57619727,-0.01685452,0.0,0.0140571995,-0.004654092,0.005867282,-0.007071398,-0.104504354,0.00042342517,0.113373384
0.020844197,0.006910018,-0.028697807,-0.03205928,-0.012337823,0.02014748,-0.0035850294,-0.008008497,-0.002428482,0.000622128,-0.0063844323,0.0034385556,-0.0015111988,0.0,0.008425848,0.002197119,-0.66588444,-0.0038618194,0.14377601,-0.09298967,0.0,0.0071106413,-0.006937951,-0.003868031,-0.0038842473,-0.172223,-0.004918252,0.118618466
0.008600561,-0.0027739333,-0.032816682,-0.0076429346,-0.002677924,0.024096545,-0.0037706597,0.048231274,-0.004440894,0.0056893094,0.01905943,0.0045397095,0.0011260778,0.0,0.008623336,0.00023591342,-0.66481745,0.007847009,0.1439912,-0.09597734,0.0,0.01954708,-0.012268057,-0.003956226,-0.0037459577,-0.17401029,-0.005422183,0.10543495
0.024752192,0.016353784,-0.032675005,-0.038489144,-0.0017281261,-0.022708584,0.006871729,0.020536575,0.001969982,0.007207416,0.0034077605,-0.0020501034,0.0018180308,0.0,0.008284759,0.00039521154,-0.66490316,0.006788077,0.14589116,-0.09313825,0.0,0.009968844,-0.013608146,-0.00409922,-0.00046876707,-0.17164755,-0.0049870503,0.10073854
0.047261383,-0.010475529,-0.08812125,-0.041388083,0.0024772172,0.010672218,-0.0068865926,-0.009105554,-0.0032195167,0.0040568905,0.01310757,0.027491458,0.004681876,0.0,-0.012845215,0.0159058,0.96305823,-0.0065052314,-1.1280856,-0.08101937,0.0,-0.01993202,-0.06832087,-0.00018742726,-0.00037265633,0.19095628,0.013427338,0.103587076
0.0135020325,-0.004134696,-0.029992461,-0.022824427,0.010518807,0.00820928,0.0051391996,-0.022989264,0.002223383,-0.00365052,-0.0018962944,0.0019810481,0.0035179742,0.0,1.5049963e-05,0.00151839,-0.7557746,-0.0015306466,-0.52558696,-0.23839673,0.0,-0.03348829,-0.15146673,-0.0034918906,-0.008585523,-0.16272545,0.0013623994,0.05817587
0.00511674,-0.0054078847,-0.047783416,-0.038025353,-0.021745611,0.014148049,0.003795976,0.1201188,0.005358993,0.0029599231,-0.0012830547,-0.0069008195,-0.010130385,0.0,0.0014406965,0.0016454882,-0.75924695,0.01408482,-0.522852,-0.18023698,0.0,-0.02832687,-0.14318593,-0.011218396,-0.00051677553,-0.16774525,0.002388986,0.043104485
0.014509143,0.0015973353,-0.030235335,-0.029362114,-0.021463463,-0.0067522353,0.00304646,-0.029287053,-0.009578021,-0.0019895195,0.0148518635,0.0039756685,0.0076002562,0.0,0.00025903623,-0.0010991688,-0.755177,-0.01102231,-0.5246558,-0.22773734,0.0,-0.031078005,-0.14979602,-0.006478439,0.00090746314,-0.16528389,-0.0017306024,0.061364114
0.05109842,-0.0036486683,-0.02149012,-0.017197458,-0.0016567841,0.0072763097,0.0023353086,-0.022915648,0.008172614,-0.0031898106,-0.0015609167,0.011303528,-0.010844847,0.0,0.00022562014,0.0015378662,-0.76039106,-0.00026729133,-0.51473373,-0.19590846,0.0,-0.029888388,-0.15551457,-0.006423584,-1.9204686e-05,-0.16464731,0.0007105156,0.0678676
0.015151768,0.036382724,0.033392522,-0.009153644,0.004861855,0.009744338,-0.00048710092,0.027928986,-0.0011041212,0.013992071,0.0025493165,0.000413429,-0.00065413595,0.0,0.0051014414,-0.00199983,-0.6363416,-0.085533895,0.4978061,0.005903153,0.0,-0.006662759,0.03301458,-0.002071849,0.00050753844,-0.10508919,0.05047975,0.10952844
-0.007368671,-0.0069004,-0.03351452,-0.019628122,-0.002880165,0.0060891937,0.0022013537,-0.015064238,-0.0037992394,0.0038976308,0.00739392,-0.00041388822,-0.001731519,0.0,0.002450021,0.0036254225,0.6177932,-0.004371555,-0.4273686,-0.12153879,0.0,-0.014690707,0.005522948,-0.002263474,0.0007791433,0.14186713,-0.023946306,-7.4899054
0.12095007,0.0118822595,0.095205516,0.007208271,-0.009832889,0.018688226,-0.0041811387,-0.0073119258,-0.0074287886,0.002178801,-0.0040459298,0.013774356,0.0029687819,0.0,0.0036730433,0.013277035,0.8711969,0.018851586,7.1145806,0.3315372,0.0,0.026687482,-0.038608555,-0.005686931,0.0061925016,0.12229437,0.012826621,0.20187682
0.116978094,-0.0038402416,0.04996827,0.023516912,-0.001507956,0.019236697,0.0011507437,6.424359e-05,1.4170626e-05,0.009228316,-0.019736012,0.010678458,-0.012588417,0.0,0.0036211384,0.0108497925,0.8631721,0.021508563,7.0943975,0.31344438,0.0,0.023241634,-0.056102544,-0.0021219791,-0.023313079,0.11879916,0.013329778,0.20913953
-0.012361099,-0.012107732,0.045684997,0.030584976,-0.033948127,0.05329816,0.005915938,0.0021715714,-0.0010350419,0.003430465,0.00585119,0.013116558,0.0013006678,0.0,0.0012880139,0.009823254,0.81274724,-0.03056142,7.1252804,0.24099793,0.0,0.01230388,-0.099553406,0.048583243,-0.023623602,0.096336596,-0.0007385211,0.11173429
0.041717727,-0.008704893,0.039566536,0.030581709,-0.006139466,0.05048216,0.009179525,0.012585497,-0.006406579,-0.0022071057,-0.020511229,-0.02078079,-0.013652627,0.0,0.0011275819,0.010114678,0.8137474,-0.03576084,7.1567016,0.22149777,0.0,0.009835564,-0.101333946,0.019884745,-0.026787478,0.09639986,0.0031932232,0.11740305
0.049594596,0.055582598,0.048544675,0.03293867,0.025348,-0.0129573075,0.012813615,0.014097098,-0.00537247,-0.049345817,-0.01300687,-0.021086277,0.0051220874,0.0,0.0011710135,0.009805677,0.77286255,-0.056894638,7.168476,0.23302251,0.0,0.009375637,-0.0962804,0.01984128,0.010121312,0.09373681,0.003252091,0.11599917
0.060954783,0.018980287,0.009262091,0.043214153,-0.04103419,-0.02625272,-0.017701063,0.06575314,-0.002452131,0.00060702924,-0.009927875,-0.038582414,-0.023044702,0.0,-0.0011557246,0.013887551,0.74941623,-0.058832243,7.0739326,0.28822264,0.0,0.010519088,-0.08497708,0.012531082,0.0018093586,0.10885097,0.0006112539,0.13661024
-0.069490254,-0.030602908,-0.020369533,-0.06921855,-0.034849897,0.008473531,0.03495538,0.0036929436,0.004696112,-0.0009761915,3.850629e-05,-0.0065674656,0.0047005704,0.0,0.0017978306,-0.013947442,0.79387623,-0.3038263,-0.9616933,-0.13219929,0.0,-0.009856687,-0.029369935,0.01577253,-0.033525325,0.14558317,0.011566495,0.12193604
-0.021776868,-0.00024447218,-0.0066376217,0.025446953,-0.014481347,0.017060474,0.0036435982,0.018308653,0.0027305314,0.0058368077,0.00392127,-0.0034630788,-0.0014283769,0.0,0.012423424,0.017647611,-0.6456903,-0.040614817,-0.2115881,-0.086160205,0.0,0.010210577,0.110554166,0.007920892,0.004549207,-0.16383465,0.0031030774,0.16867493
-0.017691752,-0.004875205,-0.021936214,-0.15044534,-0.015282804,-0.036463063,0.0038623128,-0.048952006,0.004573171,-0.0018892349,-0.0011473203,-0.011168523,0.0031225313,0.0,0.0048916093,0.015438531,-0.64698064,-0.029246612,-0.24882796,-0.104580045,0.0,0.009329443,0.12145922,0.011154894,-0.010633315,-0.16504718,0.0026046478,0.12564309
-0.0013747633,-0.009070881,-0.0013102691,0.012958253,-0.0139546525,0.018110588,0.0038951656,0.014392574,0.004512752,0.0009759581,-0.0015428344,-0.034533367,0.0014432525,0.0,0.0125044575,0.017831888,-0.6446243,-0.04219987,-0.21172482,-0.09203583,0.0,0.010835689,0.11879624,0.007869096,-0.009192181,-0.16592506,-0.008431528,0.17163211
-0.01464113,0.056697093,-0.004661755,-0.019041806,-0.02041446,-0.042562366,0.00782949,0.026781343,0.0036127274,-0.038858496,-0.0007720343,-0.0017484531,-0.0009945919,0.0,0.012489586,0.01496389,-0.6536012,-0.039607912,-0.22556219,-0.097348936,0.0,0.010145139,0.102387086,0.0071300776,-0.0034378776,-0.16149527,0.0037337507,0.16887558
0.008336301,-0.010485693,-0.017175637,0.033038054,0.008753903,0.0065180524,0.0009622804,0.020062665,0.0012643577,0.0046899747,-0.0018077892,-0.0019815795,0.0024313598,0.0,0.012569902,0.013177813,-0.64426416,-0.044156075,-0.21442336,-0.08556361,0.0,0.010776364,0.12666619,0.0078005716,0.0010055231,-0.16342075,0.00060601515,0.1634236
0.051926836,-0.04014466,0.05999268,0.006173561,-0.010157745,0.010485565,-0.00901218,-0.087435156,0.003447389,0.0063264477,-0.005285383,-0.05256259,0.004818332,0.0,-0.0036827223,0.017234838,-0.7316152,-0.0096700415,-1.655104,-0.07789101,0.0,0.007027369,-0.031594545,0.016265828,-0.00024982853,-0.1329692,0.032221325,0.021494925
0.035430387,0.010819068,0.072091915,0.013815598,0.004822457,0.0006117298,0.0030635411,-0.0058829617,0.0042476337,-0.0014977981,-0.0021648072,-0.0011549594,9.748338e-05,0.0,-0.0045442074,0.020459948,-0.7288992,0.0018385799,-1.531157,-0.07665577,0.0,0.0023223977,-0.01891189,0.011811622,-0.0073494767,-0.129892,0.031810407,0.047821674
0.01674034,-0.08077097,0.07249643,0.009944207,0.041425772,0.00066023425,0.003688341,-0.0017429823,0.0051537678,0.0070171757,-0.012391507,-0.0009837053,-0.00014939709,0.0,-0.0045118984,0.021565365,-0.72975266,0.0050380724,-1.584126,-0.053024013,0.0,0.000518746,-0.014024185,0.011894543,-0.009258673,-0.13031776,0.030283773,0.028671814
0.0095679555,0.022397174,0.06671678,0.025136307,-0.022899037,0.012809588,0.0053008096,-0.06365967,0.0029226555,0.0066993563,0.0016361433,-0.0012571866,-0.002780812,0.0,-0.0021431462,0.015558316,-0.73085856,0.010911249,-1.5014304,-0.07841225,0.0,-0.001466858,-0.02974857,0.016796881,-0.00011309446,-0.1335676,0.029126927,0.045254234
0.011236111,-0.013659943,0.0023411203,0.06583725,-0.01607463,-0.0069467584,-0.0046727816,0.04147065,-0.0023565106,0.0016738338,-0.0015090569,0.006259255,-0.0021173179,0.0,0.0031346658,-0.0011732552,-0.38079733,-0.014150329,0.032715477,0.0077212555,0.0,0.008778455,0.09149963,-0.001540485,0.00079344155,-0.06759237,-0.0037747936,-7.047987
-0.017426388,-0.007867221,0.1003858,0.037647545,-0.01093777,-0.01703787,0.012110252,0.020092472,6.486417e-05,0.0055600675,-0.003541856,0.00020858672,0.0055343397,0.0,0.001779541,0.003184959,-0.62415653,0.0128007,0.14791265,-0.014844046,0.0,0.015479669,0.051856324,0.008407572,0.0067383614,-0.124883436,-0.0067631165,0.122012
0.01800425,0.054959074,0.07702359,0.002122462,-0.035667207,-0.01492132,-0.028294686,-0.07694416,0.0010037821,-0.049319327,0.0005806063,-0.000893921,-0.0042832945,0.0,0.00164852,0.003282325,-0.6108387,0.01750305,0.13570778,-0.024105651,0.0,0.0145999305,0.053145584,0.01030504,0.0033879138,-0.12547094,0.0043572527,0.12210969
0.017415049,-0.0062871007,0.0887723,0.036245093,-0.01730716,-0.0012644755,0.0075848997,-0.008311811,0.001418817,0.0033443486,0.0042067766,-0.0023724653,-0.0017074366,0.0,0.0016845679,0.0034013488,-0.6274671,0.0119751105,0.12567015,0.0025485135,0.0,0.013457967,0.050014865,0.008076407,-0.00014292367,-0.1253095,-0.0065634265,0.11492499
